date,store_id,customer_id,sales
2020-01-02,4,143,563.842054343121
2020-01-02,5,800,537.6563445503216
2020-01-02,6,571,510.9989998797728
2020-01-02,7,90,527.4882171805638
2020-01-02,8,26,530.937094194626
2020-01-02,9,25,573.5961534082134
2020-01-02,10,267,634.7796853376099
2020-01-02,11,461,579.8933049098071
2020-01-02,12,863,618.408942311276
2020-01-02,13,412,617.3718372240285
2020-01-02,14,687,581.0526265487363
2020-01-02,15,564,624.5910062328614
2020-01-02,16,569,496.0712087179059
2020-01-02,17,559,559.939536614112
2020-01-02,18,794,527.0149951868461
2020-01-02,19,753,549.7105226856922
2020-01-02,20,361,596.3808017352287
2020-01-02,21,459,543.9557052756397
2020-01-02,22,422,517.3676880532411
2020-01-02,23,923,508.0629736321839
2020-01-02,24,122,625.132774585589
2020-01-02,25,277,556.461700338807
2020-01-02,26,574,574.707177462752
2020-01-02,27,598,566.9041038297624
2020-01-02,28,302,644.1003565618075
2020-01-02,29,909,687.3368493827924
2020-01-02,30,518,456.59419924727655
2020-01-02,31,93,607.2203006899468
2020-01-02,32,620,547.3141115568095
2020-01-02,33,161,407.4600393344431
2020-01-02,34,492,585.894962477797
2020-01-02,35,582,567.155119628559
2020-01-02,36,252,500.8601985904794
2020-01-02,37,560,582.8017194259526
2020-01-02,38,446,543.2425702442329
2020-01-02,39,332,524.5734153131182
2020-01-02,40,19,452.95822299348595
2020-01-02,41,983,561.3823700566237
2020-01-02,42,154,510.28106933220346
2020-01-02,43,390,582.9224960791018
2020-01-02,44,571,515.131237272999
2020-01-02,45,125,575.5532323715821
2020-01-02,46,247,551.1488666449451
2020-01-02,47,520,544.9066108898588
2020-01-02,48,352,475.40056429563407
2020-01-02,49,996,593.185476528891
2020-01-02,50,39,472.4036225277302
2020-01-03,1,593,563.9293569845221
2020-01-03,2,854,477.81204387899845
2020-01-03,3,93,531.2165181686107
2020-01-03,4,74,549.9574843254012
2020-01-03,5,548,587.1093028273885
2020-01-03,6,938,537.5513486389676
2020-01-03,7,255,474.97553596181695
2020-01-03,8,764,586.270919581322
2020-01-03,9,872,578.1743091009059
2020-01-03,10,603,592.8462099832055
2020-01-03,11,790,523.7968158375643
2020-01-03,12,451,546.0320431224507
2020-01-03,13,876,502.2297577183753
2020-01-03,14,265,570.3396211185548
2020-01-03,15,438,594.6515182899961
2020-01-03,16,499,539.1265496069138
2020-01-03,17,129,469.35313177820876
2020-01-03,18,629,453.804371991043
2020-01-03,19,606,438.00760291836303
2020-01-03,20,274,610.4508213902153
2020-01-03,21,685,574.3886486343051
2020-01-03,22,91,455.2230695556474
2020-01-03,23,82,477.3296842431531
2020-01-03,24,58,593.8458471439915
2020-01-03,25,154,458.42374019666727
2020-01-03,26,105,551.9545346445137
2020-01-03,27,901,525.5778212243931
2020-01-03,28,733,591.1791074174021
2020-01-03,29,580,457.5851420781354
2020-01-03,30,947,669.0031740911027
2020-01-03,31,661,647.0327544981175
2020-01-03,32,403,556.2613562513927
2020-01-03,33,109,596.7564332436498
2020-01-03,34,327,532.5654938141582
2020-01-03,35,154,538.652776553378
2020-01-03,36,132,605.2990067154676
2020-01-03,37,791,528.3465148345235
2020-01-03,38,628,341.714206483697
2020-01-03,39,109,474.85639333521283
2020-01-03,40,147,571.817912957498
2020-01-03,41,112,528.0261076409043
2020-01-03,42,505,576.6328138130461
2020-01-03,43,475,393.74716860237197
2020-01-03,44,280,561.9368888077897
2020-01-03,45,283,521.2859654790332
2020-01-03,46,994,607.4636592197206
2020-01-03,47,989,590.812966327027
2020-01-03,48,835,621.5504507486785
2020-01-03,49,290,556.5682362428373
2020-01-03,50,248,613.1517364809798
2020-01-04,1,628,519.7492101395397
2020-01-04,2,254,545.1086396139012
2020-01-04,3,181,591.4142080228163
2020-01-04,4,357,396.4978970045739
2020-01-04,5,825,484.76524366823185
2020-01-04,6,515,484.85049226688886
2020-01-04,7,384,623.0424141850978
2020-01-04,8,965,599.2333251403824
2020-01-04,9,909,446.4515962725642
2020-01-04,10,702,509.34612085986066
2020-01-04,11,869,601.8157995547954
2020-01-04,12,206,584.7785937593588
2020-01-04,13,185,597.0034305569558
2020-01-04,14,886,534.9076668373302
2020-01-04,15,740,637.5839125022765
2020-01-04,16,753,446.7938469431309
2020-01-04,17,272,555.1190885539014
2020-01-04,18,202,501.5040567015444
2020-01-04,19,32,578.818279180798
2020-01-04,20,521,515.8369779911123
2020-01-04,21,977,589.0270055521684
2020-01-04,22,436,459.8151818944109
2020-01-04,23,111,608.223603390811
2020-01-04,24,102,598.2019029292697
2020-01-04,25,753,669.7400493870379
2020-01-04,26,804,736.5951133603216
2020-01-04,27,81,614.9165235844509
2020-01-04,28,891,609.7319481449848
2020-01-04,29,198,563.8042455514841
2020-01-04,30,167,579.8645853454836
2020-01-04,31,509,524.6419863567065
2020-01-04,32,763,590.5958809969509
2020-01-04,33,681,516.5018947632382
2020-01-04,34,262,483.9907460216983
2020-01-04,35,340,613.4924228166344
2020-01-04,36,175,606.2536073322859
2020-01-04,37,109,549.6642388702572
2020-01-04,38,963,590.1244993355508
2020-01-04,39,474,577.2509900313903
2020-01-04,40,128,517.9160051464245
2020-01-04,41,452,532.361983140149
2020-01-04,42,884,545.704044888516
2020-01-04,43,419,546.3826605165033
2020-01-04,44,900,577.2877101785429
2020-01-04,45,728,603.4229898111872
2020-01-04,46,889,584.5123009663939
2020-01-04,47,993,659.1533909979833
2020-01-04,48,390,552.3961838328814
2020-01-04,49,1000,579.521130879568
2020-01-04,50,483,518.4379094399452
2020-01-05,1,659,490.21649864997596
2020-01-05,2,458,533.2076148300387
2020-01-05,3,89,521.2697526394958
2020-01-05,4,151,498.2334541574128
2020-01-05,5,514,572.5944409083475
2020-01-05,6,997,598.5914704982216
2020-01-05,7,840,591.0141593920287
2020-01-05,8,451,468.04265732796796
2020-01-05,9,626,554.184810930463
2020-01-05,10,126,511.61412835335204
2020-01-05,11,565,488.2377095090757
2020-01-05,12,401,468.8397828493879
2020-01-05,13,902,623.064909139072
2020-01-05,14,846,497.8935382448711
2020-01-05,15,69,517.8519122168622
2020-01-05,16,19,447.5585225444232
2020-01-05,17,726,524.0657296501224
2020-01-05,18,559,540.200751562966
2020-01-05,19,679,559.6010935511673
2020-01-05,20,694,580.1069641700527
2020-01-05,21,391,478.872258784294
2020-01-05,22,403,581.2580899344897
2020-01-05,23,128,525.1920903326035
2020-01-05,24,29,565.6168303949731
2020-01-05,25,792,519.5754630685897
2020-01-05,26,569,449.89290688533714
2020-01-05,27,392,551.9678197246952
2020-01-05,28,17,504.49027991799585
2020-01-05,29,322,640.8158784791667
2020-01-05,30,474,513.198351248903
2020-01-05,31,468,439.2287282657144
2020-01-05,32,204,494.2293483884554
2020-01-05,33,583,500.28907383175
2020-01-05,34,345,510.232931272338
2020-01-05,35,803,494.6884112124812
2020-01-05,36,586,489.7625576751101
2020-01-05,37,166,555.2546931372153
2020-01-05,38,295,573.7561405376064
2020-01-05,39,219,517.1991949247641
2020-01-05,40,108,533.7006933804369
2020-01-05,41,403,639.9149543207121
2020-01-05,42,414,624.865410044573
2020-01-05,43,309,598.6837932694955
2020-01-05,44,481,481.1042026748429
2020-01-05,45,352,455.50123183401854
2020-01-05,46,100,605.563742668718
2020-01-05,47,59,611.0596880106101
2020-01-05,48,65,566.2897186495388
2020-01-05,49,595,537.1053786909953
2020-01-05,50,790,566.6076069595173
2020-01-06,1,868,612.8390623972869
2020-01-06,2,284,620.1753995456664
2020-01-06,3,449,552.6267857628334
2020-01-06,4,817,534.6495317858145
2020-01-06,5,137,584.3234465028487
2020-01-06,6,420,546.2685389800413
2020-01-06,7,73,526.8770003484871
2020-01-06,8,800,575.2271486348535
2020-01-06,9,262,548.5868709475457
2020-01-06,10,419,539.5387445258299
2020-01-06,11,756,568.992419596518
2020-01-06,12,924,561.3796526238052
2020-01-06,13,367,523.794145765707
2020-01-06,14,73,453.6053739556792
2020-01-06,15,923,550.9484526467104
2020-01-06,16,785,544.7946549670634
2020-01-06,17,43,472.4642382936629
2020-01-06,18,212,591.3824683147117
2020-01-06,19,493,571.5509829515248
2020-01-06,20,47,584.0765045845079
2020-01-06,21,575,491.61307838672076
2020-01-06,22,830,437.35342688583347
2020-01-06,23,314,645.7365893806569
2020-01-06,24,606,648.0517159946305
2020-01-06,25,304,596.0907738677708
2020-01-06,26,639,530.0097001101444
2020-01-06,27,275,440.35153875682056
2020-01-06,28,504,546.7114819049514
2020-01-06,29,686,569.8174517879885
2020-01-06,30,888,400.68626429251094
2020-01-06,31,603,504.2028337492851
2020-01-06,32,490,552.2762701268562
2020-01-06,33,721,559.2299149646955
2020-01-06,34,857,595.9880420866957
2020-01-06,35,295,502.84083804190107
2020-01-06,36,694,467.1373238107735
2020-01-06,37,549,616.4178859781584
2020-01-06,38,853,588.4711997446642
2020-01-06,39,770,469.68365201660504
2020-01-06,40,188,591.5751173818967
2020-01-06,41,742,453.07801292339644
2020-01-06,42,252,427.86814943092764
2020-01-06,43,619,517.0265718454853
2020-01-06,44,139,601.5752732187881
2020-01-06,45,698,508.5768024316794
2020-01-06,46,822,550.2455804605273
2020-01-06,47,88,520.4126306560137
2020-01-06,48,754,636.6179202081289
2020-01-06,49,121,508.0457069628923
2020-01-06,50,925,520.4585155603892
2020-01-07,1,645,601.3635534098224
2020-01-07,2,303,607.4673841082121
2020-01-07,3,596,631.564685197684
2020-01-07,4,129,535.6525783298225
2020-01-07,5,196,543.7525507465286
2020-01-07,6,746,596.7853297773293
2020-01-07,7,535,601.4484098800741
2020-01-07,8,890,498.0028234801521
2020-01-07,9,52,556.6409443393495
2020-01-07,10,814,557.541989330619
2020-01-07,11,544,583.6841229908646
2020-01-07,12,622,586.3856808214043
2020-01-07,13,177,592.4581854225092
2020-01-07,14,97,550.5422911907384
2020-01-07,15,881,536.2120221654884
2020-01-07,16,109,498.91561394438116
2020-01-07,17,547,568.4956504337495
2020-01-07,18,261,420.6039582020327
2020-01-07,19,426,530.545839349108
2020-01-07,20,976,598.1754381448396
2020-01-07,21,963,537.2315043111037
2020-01-07,22,457,547.7575684120832
2020-01-07,23,285,410.70217559800506
2020-01-07,24,672,486.0580169586735
2020-01-07,25,558,536.6677202246259
2020-01-07,26,45,405.43154072690254
2020-01-07,27,401,587.1739883306865
2020-01-07,28,485,574.6438397961456
2020-01-07,29,646,509.42174771700246
2020-01-07,30,758,607.7946992431927
2020-01-07,31,289,490.70386850939144
2020-01-07,32,416,443.03771539311856
2020-01-07,33,938,617.132897217904
2020-01-07,34,674,660.035359131627
2020-01-07,35,713,509.8368368337319
2020-01-07,36,679,488.7757261700658
2020-01-07,37,247,501.0784065836428
2020-01-07,38,118,496.0533340943664
2020-01-07,39,911,576.9213861003344
2020-01-07,40,363,643.3629663686235
2020-01-07,41,509,639.8856737542674
2020-01-07,42,481,519.8106260766992
2020-01-07,43,19,499.18526030098127
2020-01-07,44,449,653.1907726661551
2020-01-07,45,925,391.85513565898736
2020-01-07,46,758,550.2025303958296
2020-01-07,47,897,582.9327306291374
2020-01-07,48,205,683.1520763177067
2020-01-07,49,560,494.47452243642476
2020-01-07,50,925,565.323025340459
2020-01-08,1,295,576.0093830469114
2020-01-08,2,71,501.63594647501174
2020-01-08,3,269,601.5070669994
2020-01-08,4,7,535.9227658025552
2020-01-08,5,314,388.91271717295047
2020-01-08,6,753,565.5744136888133
2020-01-08,7,574,707.2475854617985
2020-01-08,8,629,483.2819784535502
2020-01-08,9,416,588.1228815293362
2020-01-08,10,822,571.4453029730571
2020-01-08,11,668,613.0657072419598
2020-01-08,12,93,599.2455582388784
2020-01-08,13,505,533.9857867503241
2020-01-08,14,364,570.2049429328473
2020-01-08,15,947,565.9770238269178
2020-01-08,16,413,441.47517906146487
2020-01-08,17,339,528.294406700781
2020-01-08,18,783,622.9192944806847
2020-01-08,19,899,547.7911896293031
2020-01-08,20,57,538.0914090954547
2020-01-08,21,232,469.7104558826126
2020-01-08,22,872,544.7680810742111
2020-01-08,23,292,559.2765057712467
2020-01-08,24,49,620.8027221286702
2020-01-08,25,685,597.1924016190352
2020-01-08,26,335,375.17965347730166
2020-01-08,27,532,485.3276913173686
2020-01-08,28,694,508.6769400146251
2020-01-08,29,206,512.5392766172065
2020-01-08,30,574,538.928478540649
2020-01-08,31,644,655.7013358475315
2020-01-08,32,122,533.0292072293324
2020-01-08,33,479,589.0913194803703
2020-01-08,34,561,481.738859774511
2020-01-08,35,905,566.1120391878885
2020-01-08,36,409,640.7805559602393
2020-01-08,37,932,577.4368242769144
2020-01-08,38,869,637.349339328806
2020-01-08,39,368,595.067850868351
2020-01-08,40,314,587.4442849071686
2020-01-08,41,500,574.5857677575699
2020-01-08,42,704,498.33472538958574
2020-01-08,43,44,506.761619690083
2020-01-08,44,265,581.7298781087812
2020-01-08,45,895,567.7945327084457
2020-01-08,46,401,577.7910877160551
2020-01-08,47,400,582.4844541323553
2020-01-08,48,576,636.5030056570031
2020-01-08,49,858,561.4381354759015
2020-01-08,50,470,606.478634846049
2020-01-09,1,574,544.456093683799
2020-01-09,2,269,476.9727758588257
2020-01-09,3,267,499.14196428285493
2020-01-09,4,59,510.87466668441635
2020-01-09,5,825,504.514880398768
2020-01-09,6,606,508.756941274558
2020-01-09,7,734,550.9371000369762
2020-01-09,8,207,604.1366304271988
2020-01-09,9,336,563.3359679468945
2020-01-09,10,396,521.239788313549
2020-01-09,11,371,580.6475253116557
2020-01-09,12,736,611.8348351374434
2020-01-09,13,369,605.5963304826644
2020-01-09,14,239,484.0869495516163
2020-01-09,15,195,560.3103603876119
2020-01-09,16,129,583.195073199087
2020-01-09,17,990,500.955946185559
2020-01-09,18,378,513.425930269841
2020-01-09,19,622,577.7923775259474
2020-01-09,20,790,467.97173161238527
2020-01-09,21,586,612.6708391746076
2020-01-09,22,388,582.2307056575456
2020-01-09,23,480,508.1936908942255
2020-01-09,24,340,584.9215940250837
2020-01-09,25,869,511.5124740741157
2020-01-09,26,392,577.3008436829257
2020-01-09,27,769,448.00241675901873
2020-01-09,28,893,534.4364946437646
2020-01-09,29,405,608.8056121042063
2020-01-09,30,688,571.3533626532592
2020-01-09,31,902,468.53065227774675
2020-01-09,32,504,530.6461129538814
2020-01-09,33,744,523.6312875889713
2020-01-09,34,77,647.9712512363975
2020-01-09,35,230,564.0368471280724
2020-01-09,36,993,527.0392937468879
2020-01-09,37,182,696.967587937486
2020-01-09,38,400,479.4218045846039
2020-01-09,39,253,560.3310455344094
2020-01-09,40,459,545.925115746248
2020-01-09,41,699,532.2448947389869
2020-01-09,42,926,615.9626432909471
2020-01-09,43,508,477.92179901392996
2020-01-09,44,166,591.5128686913052
2020-01-09,45,415,587.3241994183629
2020-01-09,46,992,629.7359991721246
2020-01-09,47,356,614.2846781132495
2020-01-09,48,208,671.2029464157788
2020-01-09,49,709,564.9585157385037
2020-01-09,50,537,612.7053084450852
2020-01-10,1,68,656.1263069955652
2020-01-10,2,939,520.4713890882399
2020-01-10,3,665,579.9918474244223
2020-01-10,4,920,466.0416295118835
2020-01-10,5,651,537.6111408893892
2020-01-10,6,709,583.6288839282961
2020-01-10,7,191,587.5304810098621
2020-01-10,8,921,603.1138889793394
2020-01-10,9,14,546.03140290758
2020-01-10,10,914,510.8145003189798
2020-01-10,11,155,486.46554477660396
2020-01-10,12,471,638.899804147756
2020-01-10,13,75,550.0827790604791
2020-01-10,14,425,473.3936228721348
2020-01-10,15,571,610.6877821245014
2020-01-10,16,458,630.4885549318528
2020-01-10,17,918,574.2460993005405
2020-01-10,18,260,488.68155337655224
2020-01-10,19,193,583.7728516104613
2020-01-10,20,726,497.2111387898767
2020-01-10,21,754,607.1559036789344
2020-01-10,22,654,578.4215882039337
2020-01-10,23,434,643.2496252428864
2020-01-10,24,780,601.2385585931335
2020-01-10,25,296,491.1843294221494
2020-01-10,26,94,733.7168179243731
2020-01-10,27,13,564.4793160950069
2020-01-10,28,742,480.93915498282956
2020-01-10,29,834,559.0666262370885
2020-01-10,30,968,595.9165863018856
2020-01-10,31,876,522.0516658529102
2020-01-10,32,8,540.9497373059983
2020-01-10,33,29,501.5538759118231
2020-01-10,34,640,541.0596880381681
2020-01-10,35,340,482.16307990374844
2020-01-10,36,45,587.3626734340161
2020-01-10,37,955,540.0118523058862
2020-01-10,38,181,562.7127207191094
2020-01-10,39,215,603.7213258457559
2020-01-10,40,931,512.1053362500801
2020-01-10,41,179,567.319235848449
2020-01-10,42,264,554.4865760753181
2020-01-10,43,207,519.0142213667457
2020-01-10,44,631,538.2120049943142
2020-01-10,45,268,570.5840205355561
2020-01-10,46,350,568.5070064998908
2020-01-10,47,925,537.6484341471796
2020-01-10,48,946,505.20529920758565
2020-01-10,49,71,510.42386388884603
2020-01-10,50,276,507.7078927710706
2020-01-11,1,50,520.5307751714737
2020-01-11,2,564,532.9074703978198
2020-01-11,3,783,447.86720403519934
2020-01-11,4,360,522.2310588196293
2020-01-11,5,907,477.80794867665134
2020-01-11,6,862,487.47733526541384
2020-01-11,7,568,527.1085516485057
2020-01-11,8,49,515.1913809098335
2020-01-11,9,420,522.6327503515487
2020-01-11,10,101,560.8855972068383
2020-01-11,11,794,527.2357300608495
2020-01-11,12,960,569.9239149498644
2020-01-11,13,166,548.1136497775134
2020-01-11,14,375,499.0942819485511
2020-01-11,15,11,631.1217085708429
2020-01-11,16,453,566.9312444458257
2020-01-11,17,192,561.0300709793503
2020-01-11,18,238,711.5820198388299
2020-01-11,19,920,464.41726466311553
2020-01-11,20,446,596.8817333417506
2020-01-11,21,343,545.1640150421944
2020-01-11,22,991,500.0166365799545
2020-01-11,23,490,478.8483671721878
2020-01-11,24,909,410.6826149594914
2020-01-11,25,89,659.9534226087521
2020-01-11,26,936,598.849105727096
2020-01-11,27,913,525.1527299232673
2020-01-11,28,831,598.3534137128696
2020-01-11,29,503,533.2669963509546
2020-01-11,30,731,600.7094782710593
2020-01-11,31,981,652.1617893008762
2020-01-11,32,447,545.51534991099
2020-01-11,33,844,624.8135029320831
2020-01-11,34,327,546.2797594380381
2020-01-11,35,761,533.6126588555853
2020-01-11,36,439,613.2658992983957
2020-01-11,37,807,643.7733261104919
2020-01-11,38,830,533.5604150902418
2020-01-11,39,488,565.7170209604787
2020-01-11,40,188,474.69353504460184
2020-01-11,41,858,534.1752767290836
2020-01-11,42,551,610.1590547792697
2020-01-11,43,72,638.6160655670965
2020-01-11,44,486,479.9332269239239
2020-01-11,45,191,472.5084638939079
2020-01-11,46,734,567.4511680106024
2020-01-11,47,451,513.5274843594509
2020-01-11,48,738,517.6526378110613
2020-01-11,49,720,572.8228868929787
2020-01-11,50,712,538.549520881399
2020-01-12,1,247,483.7082324162488
2020-01-12,2,206,563.232485620832
2020-01-12,3,544,518.0612640442126
2020-01-12,4,699,621.7083507900062
2020-01-12,5,76,620.7835125016426
2020-01-12,6,255,561.6464578572014
2020-01-12,7,837,581.1999445478687
2020-01-12,8,937,491.32976797772284
2020-01-12,9,287,574.5164384621061
2020-01-12,10,487,531.531491731667
2020-01-12,11,383,567.7710882838608
2020-01-12,12,276,572.5130174294297
2020-01-12,13,500,511.7615351782723
2020-01-12,14,481,577.503202213089
2020-01-12,15,897,507.12717949174777
2020-01-12,16,58,534.2976959393064
2020-01-12,17,328,493.80961751262424
2020-01-12,18,474,509.9332266118668
2020-01-12,19,111,545.8253074647264
2020-01-12,20,497,603.399253733026
2020-01-12,21,156,513.5880893285695
2020-01-12,22,2,577.4611951632131
2020-01-12,23,758,666.351554145968
2020-01-12,24,871,465.93982971063497
2020-01-12,25,13,518.4251286089548
2020-01-12,26,94,633.3002666925069
2020-01-12,27,338,514.0380103695809
2020-01-12,28,936,483.3997856868444
2020-01-12,29,467,596.0924329979042
2020-01-12,30,714,562.9237903273772
2020-01-12,31,364,510.9500364622022
2020-01-12,32,692,550.1107573138603
2020-01-12,33,926,424.9532236300847
2020-01-12,34,694,653.4817989856665
2020-01-12,35,367,456.81207679787025
2020-01-12,36,783,531.9101581887476
2020-01-12,37,140,515.8100243056745
2020-01-12,38,953,569.7705241343806
2020-01-12,39,904,501.12431240977367
2020-01-12,40,321,517.2244577124376
2020-01-12,41,107,522.9992285202512
2020-01-12,42,139,625.4289530117544
2020-01-12,43,615,569.5008481753925
2020-01-12,44,416,523.225439546815
2020-01-12,45,506,591.1304643274123
2020-01-12,46,407,660.9165299977847
2020-01-12,47,568,511.60049099335305
2020-01-12,48,933,540.0267109173909
2020-01-12,49,493,555.8840523723367
2020-01-12,50,233,627.7523069117808
2020-01-13,1,945,507.8363190452417
2020-01-13,2,817,477.71840303031325
2020-01-13,3,149,555.5051490669024
2020-01-13,4,851,565.1344237856007
2020-01-13,5,871,591.7012417052935
2020-01-13,6,147,462.26651561860945
2020-01-13,7,184,602.1492755498138
2020-01-13,8,119,522.6676284385677
2020-01-13,9,293,569.8804988067604
2020-01-13,10,218,582.0040510742538
2020-01-13,11,177,602.5628075517876
2020-01-13,12,494,638.3602405450589
2020-01-13,13,83,484.7008307782568
2020-01-13,14,872,473.2377702488293
2020-01-13,15,696,451.63095024847394
2020-01-13,16,210,526.4517336363476
2020-01-13,17,816,521.893969103178
2020-01-13,18,900,480.71831544202803
2020-01-13,19,934,569.4434216932937
2020-01-13,20,472,481.13851661105997
2020-01-13,21,375,546.6881059427574
2020-01-13,22,802,579.0927208919279
2020-01-13,23,579,538.7862305102809
2020-01-13,24,73,452.1716053770916
2020-01-13,25,282,471.18309123525603
2020-01-13,26,211,601.228513738544
2020-01-13,27,835,511.05677677429765
2020-01-13,28,283,529.2007983141933
2020-01-13,29,464,538.2592864673829
2020-01-13,30,105,638.7234165680735
2020-01-13,31,693,600.3756127400324
2020-01-13,32,983,491.87010210719484
2020-01-13,33,351,626.2642989804557
2020-01-13,34,132,507.57303972206324
2020-01-13,35,87,512.2969545402917
2020-01-13,36,246,530.7002490964949
2020-01-13,37,601,558.8524547119197
2020-01-13,38,149,554.6193051834936
2020-01-13,39,985,563.5905189803207
2020-01-13,40,469,565.3032009333746
2020-01-13,41,446,488.1883588061236
2020-01-13,42,765,547.7115587185409
2020-01-13,43,143,596.5460330441906
2020-01-13,44,984,632.3236854369811
2020-01-13,45,889,453.83943130848434
2020-01-13,46,875,477.0641202427451
2020-01-13,47,112,495.2567528492566
2020-01-13,48,739,561.3080637439766
2020-01-13,49,726,663.7847443463669
2020-01-13,50,552,563.1870594054677
2020-01-14,1,242,589.8828451785333
2020-01-14,2,712,555.4581386065246
2020-01-14,3,503,598.8501689999412
2020-01-14,4,890,507.0689908445007
2020-01-14,5,237,537.4600023583761
2020-01-14,6,443,511.56823260955076
2020-01-14,7,237,464.5249816161345
2020-01-14,8,571,576.5671315193111
2020-01-14,9,752,591.8038545539106
2020-01-14,10,819,609.3444526417286
2020-01-14,11,30,528.1773370547471
2020-01-14,12,935,578.6410383841884
2020-01-14,13,602,590.6583813090009
2020-01-14,14,960,597.4300816397034
2020-01-14,15,445,522.4193878906424
2020-01-14,16,606,458.45584580777904
2020-01-14,17,457,515.5271814319673
2020-01-14,18,543,524.8081923348209
2020-01-14,19,564,551.3997705188307
2020-01-14,20,278,521.9440395703002
2020-01-14,21,552,551.797926405835
2020-01-14,22,761,561.821609972638
2020-01-14,23,191,588.6703765164285
2020-01-14,24,335,568.3523233057617
2020-01-14,25,209,520.6964961509781
2020-01-14,26,785,575.2070798951183
2020-01-14,27,529,478.9417029388528
2020-01-14,28,166,561.8395810368927
2020-01-14,29,849,591.8239164408632
2020-01-14,30,163,535.6500171958577
2020-01-14,31,366,531.8931167770148
2020-01-14,32,655,534.0571697433124
2020-01-14,33,822,595.0321669261183
2020-01-14,34,415,591.8932501681287
2020-01-14,35,245,518.0017159943277
2020-01-14,36,407,563.5418882686914
2020-01-14,37,217,588.4238310947006
2020-01-14,38,986,558.9383169596326
2020-01-14,39,532,595.8819000798804
2020-01-14,40,754,475.52596555834765
2020-01-14,41,146,582.3237385631505
2020-01-14,42,462,537.3234846909812
2020-01-14,43,13,506.77510859176977
2020-01-14,44,399,504.2630495201611
2020-01-14,45,19,611.9120789520898
2020-01-14,46,916,630.7481960417722
2020-01-14,47,612,574.5670313155374
2020-01-14,48,44,560.1214795203659
2020-01-14,49,872,511.79041301659964
2020-01-14,50,327,438.53680831853734
2020-01-15,1,363,546.1563376879667
2020-01-15,2,164,581.7935892930265
2020-01-15,3,141,689.997359298987
2020-01-15,4,933,667.3138018544666
2020-01-15,5,880,507.66365317166986
2020-01-15,6,808,493.47480791470423
2020-01-15,7,187,523.7044529572863
2020-01-15,8,864,517.7104599275963
2020-01-15,9,237,517.5349702193308
2020-01-15,10,136,566.8732930885875
2020-01-15,11,792,603.6429758394877
2020-01-15,12,583,520.1973505641755
2020-01-15,13,504,414.6320615504234
2020-01-15,14,125,510.2083930974785
2020-01-15,15,313,519.8816975581184
2020-01-15,16,230,534.2047101841822
2020-01-15,17,658,480.0257263684416
2020-01-15,18,382,423.0495060860064
2020-01-15,19,173,565.2554967844598
2020-01-15,20,6,527.6747055128227
2020-01-15,21,288,455.9375323704537
2020-01-15,22,890,525.1306164476458
2020-01-15,23,608,579.9646641516762
2020-01-15,24,6,533.1653993233115
2020-01-15,25,624,559.1873537554646
2020-01-15,26,106,609.4424952222109
2020-01-15,27,651,610.1449875203205
2020-01-15,28,959,615.0835685304967
2020-01-15,29,452,506.65823563066004
2020-01-15,30,416,510.1078274425612
2020-01-15,31,726,535.6835938446222
2020-01-15,32,193,627.1938893302365
2020-01-15,33,980,639.2941190121685
2020-01-15,34,973,461.8998063079543
2020-01-15,35,763,539.3068311768858
2020-01-15,36,530,468.14513468692536
2020-01-15,37,113,492.19134773588837
2020-01-15,38,714,512.5642419530354
2020-01-15,39,83,538.208672834357
